45.61898065946136, 9.28112698795041, 60.86679093708367
45.61899855461225, 9.28112959920146, 60.87728526915216
45.61901644982665, 9.28113220949119, 60.88772572739251
45.61903434511704, 9.28113481879243, 60.89811260226489
45.61905224047609, 9.28113742707513, 60.90844618251774
45.61907013591480, 9.28114003431189, 60.91872675519947
45.61908803142596, 9.28114264047266, 60.92895460566996
45.61910592702091, 9.28114524553011, 60.93913001761201
45.61912382269244, 9.28114784945419, 60.94925327304267
45.61914171845177, 9.28115045221754, 60.95932465232455
45.61915961429172, 9.28115305379012, 60.96934443417693
45.61917751022349, 9.28115565414456, 60.97931289568684
45.61919540623995, 9.28115825325083, 60.98923031232009
45.61921330235219, 9.28116085108153, 60.99909695793211
45.61923119855314, 9.28116344760666, 61.00891310477880
45.61924909485390, 9.28116604279882, 61.01867902352721
45.61926699124739, 9.28116863662799, 61.02839498326620
45.61928488774465, 9.28117122906677, 61.03806125151699
45.61930278433863, 9.28117382008513, 61.04767809424361
45.61932068104038, 9.28117640965569, 61.05724577586328
45.61933857784283, 9.28117899774841, 61.06676455925671
45.61935647475700, 9.28118158433590, 61.07623470577832
45.61937437177584, 9.28118416938812, 61.08565647526635
45.61939226891036, 9.28118675287768, 61.09503012605295
45.61941016615349, 9.28118933477456, 61.10435591497411
45.61942806351622, 9.28119191505133, 61.11363409737958
45.61944596099153, 9.28119449367798, 61.12286492714266
45.61946385859037, 9.28119707062709, 61.13204865666997
45.61948175630567, 9.28119964586865, 61.14118553691109
45.61949965414843, 9.28120221937523, 61.15027581736814
45.61951755211154, 9.28120479111680, 61.15931974610530
45.61953545020601, 9.28120736106595, 61.16831756975824
45.61955334842471, 9.28120992919266, 61.17726953354346
45.61957124677864, 9.28121249546950, 61.18617588126761
45.61958914526068, 9.28121505986644, 61.19503685533668
45.61960704388182, 9.28121762235605, 61.20385269676517
45.61962494263489, 9.28122018290833, 61.21262364518511
45.61964284153091, 9.28122274149582, 61.22134993885512
45.61966074056268, 9.28122529808850, 61.23003181466929
45.61967863974125, 9.28122785265895, 61.23866950816606
45.61969653905935, 9.28123040517714, 61.24726325353705
45.61971443852812, 9.28123295561563, 61.25581328363572
45.61973233814012, 9.28123550394438, 61.26431982998609
45.61975023790649, 9.28123805013597, 61.27278312279125
45.61976813782010, 9.28124059416037, 61.28120339094198
45.61978603789236, 9.28124313599020, 61.28958086202515
45.61980393811437, 9.28124567559524, 61.29791576233215
45.61982183850083, 9.28124821295136, 61.30620831686717
45.61983973903635, 9.28125074804127, 61.31445874935552
45.61985763974018, 9.28125328085540, 61.32266728225180
45.61987554059321, 9.28125581137871, 61.33083413674807
45.61989344161647, 9.28125833960184, 61.33895953278192
45.61991134279060, 9.28126086550969, 61.34704368904446
45.61992924413632, 9.28126338909288, 61.35508682298833
45.61994714563419, 9.28126591033632, 61.36308915083554
45.61996504730509, 9.28126842923061, 61.37105088758538
45.61998294912951, 9.28127094576068, 61.37897224702212
45.62000085112663, 9.28127345991736, 61.38685344172280
45.62001875328178, 9.28127597168862, 61.39469468306485
45.62003665560555, 9.28127848106852, 61.40249618123370
45.62005455809414, 9.28128098805745, 61.41025814523036
45.62007246074582, 9.28128349265879, 61.41798078287886
45.62009036356456, 9.28128599487900, 61.42566430083376
45.62010826654365, 9.28128849472361, 61.43330890458744
45.62012616968853, 9.28129099219985, 61.44091479847749
45.62014407299262, 9.28129348731329, 61.44848218569399
45.62016197646130, 9.28129598007116, 61.45601126828667
45.62017988008800, 9.28129847047902, 61.46350224717211
45.62019778387810, 9.28130095854410, 61.47095532214087
45.62021568782505, 9.28130344427196, 61.47837069186451
45.62023359193420, 9.28130592766982, 61.48574855390263
45.62025149619905, 9.28130840874326, 61.49308910470980
45.62026940062491, 9.28131088749950, 61.50039253964246
45.62028730520531, 9.28131336394412, 61.50765905296583
45.62030520994553, 9.28131583808431, 61.51488883786062
45.62032311483915, 9.28131830992568, 61.52208208642988
45.62034101989143, 9.28132077947543, 61.52923898970563
