36.27234577,-115.00617406
36.27236060,-115.00616143
36.27237549,-115.00614891
36.27239044,-115.00613650
36.27240546,-115.00612422
36.27242054,-115.00611206
36.27243569,-115.00610002
36.27245090,-115.00608810
36.27246617,-115.00607631
36.27248152,-115.00606465
36.27249692,-115.00605313
36.27251239,-115.00604173
36.27252793,-115.00603047
36.27254353,-115.00601935
36.27255919,-115.00600836
36.27257492,-115.00599752
36.27259071,-115.00598682
36.27260657,-115.00597626
36.27262249,-115.00596586
36.27263847,-115.00595560
36.27265452,-115.00594549
36.27267063,-115.00593554
36.27268680,-115.00592574
36.27270303,-115.00591610
36.27271932,-115.00590662
36.27273568,-115.00589730
36.27275210,-115.00588814
36.27276857,-115.00587914
36.27278511,-115.00587032
36.27280170,-115.00586166
36.27281835,-115.00585317
36.27283505,-115.00584485
36.27285182,-115.00583670
36.27286863,-115.00582873
36.27288550,-115.00582093
36.27290243,-115.00581331
36.27291940,-115.00580587
36.27293643,-115.00579861
36.27295350,-115.00579152
36.27297062,-115.00578461
36.27298780,-115.00577789
36.27300501,-115.00577135
36.27302227,-115.00576499
36.27303958,-115.00575882
36.27305693,-115.00575283
36.27307432,-115.00574702
36.27309174,-115.00574140
36.27310921,-115.00573597
36.27312672,-115.00573073
36.27314426,-115.00572567
36.27316183,-115.00572080
36.27317944,-115.00571612
36.27319709,-115.00571162
36.27321476,-115.00570732
36.27323246,-115.00570321
36.27325019,-115.00569928
36.27326795,-115.00569555
36.27328573,-115.00569201
36.27330354,-115.00568866
36.27332137,-115.00568550
36.27333922,-115.00568253
36.27335710,-115.00567976
36.27337499,-115.00567717
36.27339289,-115.00567478
36.27341082,-115.00567258
36.27342876,-115.00567058
36.27344671,-115.00566876
36.27346468,-115.00566714
36.27348265,-115.00566572
36.27350064,-115.00566448
36.27351863,-115.00566344
36.27353663,-115.00566260
36.27355464,-115.00566195
36.27357265,-115.00566149
36.27359066,-115.00566122
36.27360867,-115.00566115
36.27362668,-115.00566127
36.27364470,-115.00566158
36.27366270,-115.00566209
36.27368071,-115.00566279
36.27369871,-115.00566368
36.27371670,-115.00566477
36.27373468,-115.00566605
36.27375265,-115.00566752
36.27377062,-115.00566919
36.27378857,-115.00567105
36.27380650,-115.00567310
36.27382443,-115.00567534
36.27384233,-115.00567777
36.27386022,-115.00568040
36.27387809,-115.00568322
36.27389593,-115.00568622
36.27391376,-115.00568942
36.27393156,-115.00569281
36.27394934,-115.00569639
36.27396709,-115.00570016
36.27398482,-115.00570412
36.27400251,-115.00570827
36.27402018,-115.00571261
36.27403782,-115.00571713
36.27405542,-115.00572185
36.27407299,-115.00572675
36.27409053,-115.00573184
36.27410803,-115.00573712
36.27412549,-115.00574258
36.27414291,-115.00574823
36.27416029,-115.00575407
36.27417763,-115.00576009
36.27419493,-115.00576630
36.27421218,-115.00577269
36.27422939,-115.00577926
36.27424655,-115.00578602
36.27426367,-115.00579296
36.27428073,-115.00580009
36.27429774,-115.00580740
36.27431471,-115.00581488
36.27433162,-115.00582255
36.27434847,-115.00583040
36.27436527,-115.00583843
36.27438201,-115.00584664
36.27439870,-115.00585502
36.27441532,-115.00586359
36.27443189,-115.00587233
36.27444839,-115.00588124
36.27446483,-115.00589034
36.27448120,-115.00589960
36.27449751,-115.00590905
36.27451376,-115.00591866
36.27452993,-115.00592845
36.27454604,-115.00593841
36.27456207,-115.00594855
36.27457804,-115.00595885
36.27459393,-115.00596932
36.27460975,-115.00597996
36.27462549,-115.00599078
36.27464116,-115.00600175
36.27465675,-115.00601290
36.27467226,-115.00602421
36.27468769,-115.00603569
36.27470304,-115.00604733
36.27471831,-115.00605913
36.27473349,-115.00607110
36.27474859,-115.00608323
36.27476360,-115.00609552
36.27477853,-115.00610797
36.27479337,-115.00612058
36.27480812,-115.00613335
36.27482278,-115.00614628
36.27483735,-115.00615936
36.27485183,-115.00617260
36.27486621,-115.00618599
36.27488050,-115.00619954
36.27489469,-115.00621324
36.27490879,-115.00622709
36.27492279,-115.00624109
36.27493668,-115.00625524
36.27495048,-115.00626954
36.27496418,-115.00628399
36.27497778,-115.00629858
36.27499127,-115.00631332
36.27500466,-115.00632820
36.27501794,-115.00634323
36.27503112,-115.00635839
36.27504419,-115.00637370
36.27505715,-115.00638915
36.27507000,-115.00640474
36.27508274,-115.00642046
36.27509538,-115.00643632
36.27510790,-115.00645231
36.27512030,-115.00646844
36.27513260,-115.00648470
36.27514478,-115.00650109
36.27515684,-115.00651761
36.27516879,-115.00653426
36.27518062,-115.00655103
36.27519233,-115.00656794
36.27520392,-115.00658496
36.27521540,-115.00660211
36.27522675,-115.00661938
36.27523798,-115.00663677
36.27524909,-115.00665428
36.27526008,-115.00667191
36.27527095,-115.00668966
36.27528169,-115.00670752
36.27529230,-115.00672549
36.27530279,-115.00674358
36.27531315,-115.00676177
36.27532338,-115.00678008
36.27533349,-115.00679850
36.27534346,-115.00681702
36.27535331,-115.00683565
36.27536302,-115.00685438
36.27537261,-115.00687322
36.27538206,-115.00689216
36.27539138,-115.00691120
36.27540056,-115.00693033
36.27540961,-115.00694957
36.27541853,-115.00696890
36.27542731,-115.00698832
36.27543595,-115.00700784
36.27544445,-115.00702745
36.27545282,-115.00704716
36.27546104,-115.00706695
36.27546913,-115.00708683
36.27547707,-115.00710679
36.27548488,-115.00712684
36.27549254,-115.00714697
36.27550006,-115.00716719
36.27550744,-115.00718748
36.27551467,-115.00720786
36.27552175,-115.00722831
36.27552869,-115.00724884
36.27553549,-115.00726944
36.27554214,-115.00729012
36.27554864,-115.00731087
36.27555499,-115.00733168
36.27556119,-115.00735257
36.27556724,-115.00737352
36.27557314,-115.00739454
36.27557889,-115.00741562
36.27558449,-115.00743677
36.27558994,-115.00745797
36.27559523,-115.00747924
36.27560038,-115.00750056
36.27560537,-115.00752193
36.27561020,-115.00754336
36.27561488,-115.00756484
36.27561941,-115.00758638
36.27562378,-115.00760796
36.27562801,-115.00762958
36.27563207,-115.00765126
36.27563598,-115.00767297
36.27563974,-115.00769473
36.27564335,-115.00771652
36.27564680,-115.00773836
36.27565011,-115.00776023
36.27565326,-115.00778213
36.27565626,-115.00780406
36.27565911,-115.00782603
36.27566181,-115.00784802
36.27566437,-115.00787005
36.27566678,-115.00789209
36.27566904,-115.00791416
36.27567116,-115.00793625
36.27567314,-115.00795837
36.27567498,-115.00798050
36.27567668,-115.00800264
36.27567824,-115.00802481
36.27567966,-115.00804698
36.27568095,-115.00806917
36.27568211,-115.00809137
36.27568313,-115.00811358
36.27568403,-115.00813580
36.27568479,-115.00815803
36.27568543,-115.00818026
36.27568595,-115.00820250
36.27568634,-115.00822474
36.27568662,-115.00824698
36.27568677,-115.00826923
36.27568681,-115.00829147
36.27568673,-115.00831372
36.27568653,-115.00833596
36.27568623,-115.00835821
36.27568581,-115.00838045
36.27568529,-115.00840268
36.27568466,-115.00842492
36.27568392,-115.00844714
36.27568309,-115.00846937
36.27568215,-115.00849158
36.27568111,-115.00851379
36.27567998,-115.00853599
36.27567875,-115.00855819
36.27567742,-115.00858038
36.27567601,-115.00860255
36.27567450,-115.00862472
36.27567291,-115.00864688
36.27567123,-115.00866903
36.27566947,-115.00869117
36.27566763,-115.00871330
36.27566570,-115.00873542
36.27566370,-115.00875753
36.27566162,-115.00877962
36.27565946,-115.00880171
36.27565723,-115.00882379
36.27565493,-115.00884585
36.27565256,-115.00886790
36.27565012,-115.00888994
36.27564762,-115.00891198
36.27564505,-115.00893399
36.27564242,-115.00895600
36.27563973,-115.00897800
36.27563698,-115.00899998
36.27563417,-115.00902196
36.27563131,-115.00904392
36.27562839,-115.00906588
36.27562543,-115.00908782
36.27562241,-115.00910975
36.27561934,-115.00913167
36.27561623,-115.00915358
36.27561307,-115.00917548
36.27560987,-115.00919738
36.27560662,-115.00921926
36.27560334,-115.00924113
36.27560001,-115.00926300
36.27559665,-115.00928485
36.27559325,-115.00930670
36.27558982,-115.00932854
36.27558636,-115.00935037
36.27558286,-115.00937219
36.27557933,-115.00939401
36.27557578,-115.00941582
36.27557219,-115.00943762
36.27556858,-115.00945941
36.27556494,-115.00948120
36.27556128,-115.00950298
36.27555759,-115.00952476
36.27555388,-115.00954652
36.27555014,-115.00956829
36.27554639,-115.00959004
36.27554261,-115.00961180
36.27553880,-115.00963354
36.27553498,-115.00965528
36.27553113,-115.00967701
36.27552727,-115.00969874
36.27552338,-115.00972046
36.27551947,-115.00974218
36.27551553,-115.00976389
36.27551158,-115.00978559
36.27550760,-115.00980729
36.27550360,-115.00982898
36.27549958,-115.00985066
36.27549554,-115.00987234
36.27549147,-115.00989401
36.27548737,-115.00991568
36.27548325,-115.00993733
36.27547911,-115.00995898
36.27547493,-115.00998062
36.27547074,-115.01000226
36.27546651,-115.01002388
36.27546225,-115.01004550
36.27545797,-115.01006711
36.27545366,-115.01008871
36.27544931,-115.01011030
36.27544494,-115.01013188
36.27544053,-115.01015345
36.27543609,-115.01017501
36.27543162,-115.01019656
36.27542711,-115.01021810
36.27542257,-115.01023962
36.27541799,-115.01026114
36.27541338,-115.01028264
36.27540873,-115.01030414
36.27540404,-115.01032561
36.27539931,-115.01034708
36.27539454,-115.01036853
36.27538974,-115.01038997
36.27538489,-115.01041140
36.27538000,-115.01043281
36.27537507,-115.01045421
36.27537010,-115.01047559
36.27536509,-115.01049696
36.27536003,-115.01051831
36.27535492,-115.01053964
36.27534977,-115.01056096
36.27534458,-115.01058226
36.27533934,-115.01060355
36.27533405,-115.01062481
36.27532872,-115.01064606
36.27532334,-115.01066729
36.27531791,-115.01068850
36.27531243,-115.01070970
36.27530690,-115.01073087
36.27530132,-115.01075202
36.27529569,-115.01077315
36.27529002,-115.01079427
36.27528429,-115.01081536
36.27527851,-115.01083643
36.27527267,-115.01085747
36.27526679,-115.01087850
36.27526085,-115.01089950
36.27525486,-115.01092048
36.27524882,-115.01094144
36.27524272,-115.01096237
36.27523657,-115.01098328
36.27523037,-115.01100417
36.27522411,-115.01102503
36.27521780,-115.01104586
36.27521143,-115.01106667
36.27520500,-115.01108746
36.27519852,-115.01110821
36.27519198,-115.01112894
36.27518539,-115.01114964
36.27517874,-115.01117032
36.27517203,-115.01119096
36.27516526,-115.01121158
36.27515844,-115.01123217
36.27515155,-115.01125273
36.27514461,-115.01127325
36.27513761,-115.01129375
36.27513054,-115.01131421
36.27512342,-115.01133464
36.27511623,-115.01135504
36.27510898,-115.01137541
36.27510167,-115.01139574
36.27509430,-115.01141604
36.27508686,-115.01143630
36.27507936,-115.01145653
36.27507180,-115.01147672
36.27506417,-115.01149687
36.27505648,-115.01151698
36.27504872,-115.01153706
36.27504089,-115.01155710
36.27503300,-115.01157710
36.27502504,-115.01159705
36.27501702,-115.01161697
36.27500893,-115.01163685
36.27500078,-115.01165668
36.27499255,-115.01167648
36.27498426,-115.01169623
36.27497591,-115.01171594
36.27496748,-115.01173560
36.27495900,-115.01175522
36.27495044,-115.01177480
36.27494182,-115.01179433
36.27493313,-115.01181381
36.27492437,-115.01183325
36.27491555,-115.01185265
36.27490666,-115.01187200
36.27489770,-115.01189130
36.27488868,-115.01191056
36.27487959,-115.01192976
36.27487044,-115.01194892
36.27486122,-115.01196803
36.27485193,-115.01198710
36.27484258,-115.01200611
36.27483317,-115.01202508
36.27482369,-115.01204399
36.27481414,-115.01206286
36.27480453,-115.01208167
36.27479486,-115.01210044
36.27478512,-115.01211915
36.27477531,-115.01213781
36.27476544,-115.01215642
36.27475551,-115.01217498
36.27474551,-115.01219349
36.27473545,-115.01221194
36.27472533,-115.01223034
36.27471514,-115.01224869
36.27470489,-115.01226698
36.27469457,-115.01228521
36.27468419,-115.01230340
36.27467375,-115.01232153
36.27466325,-115.01233960
36.27465268,-115.01235761
36.27464205,-115.01237558
36.27463136,-115.01239348
36.27462061,-115.01241133
36.27460980,-115.01242912
36.27459892,-115.01244685
36.27458798,-115.01246453
36.27457698,-115.01248215
36.27456592,-115.01249971
36.27455481,-115.01251721
36.27454362,-115.01253465
36.27453238,-115.01255203
36.27452108,-115.01256936
36.27450972,-115.01258662
36.27449830,-115.01260382
36.27448682,-115.01262097
36.27447529,-115.01263805
36.27446369,-115.01265507
36.27445203,-115.01267203
36.27444032,-115.01268893
36.27442855,-115.01270577
36.27441672,-115.01272255
36.27440483,-115.01273926
36.27439288,-115.01275591
36.27438088,-115.01277250
36.27436882,-115.01278903
36.27435671,-115.01280549
36.27434453,-115.01282189
36.27433231,-115.01283822
36.27432002,-115.01285449
36.27430768,-115.01287070
36.27429529,-115.01288684
36.27428283,-115.01290291
36.27427033,-115.01291892
36.27425777,-115.01293487
36.27424515,-115.01295075
36.27423248,-115.01296656
36.27421975,-115.01298230
36.27420698,-115.01299798
36.27419414,-115.01301359
36.27418126,-115.01302914
36.27416832,-115.01304462
36.27415533,-115.01306002
36.27414228,-115.01307536
36.27412918,-115.01309064
36.27411603,-115.01310584
36.27410283,-115.01312097
36.27408957,-115.01313603
36.27407627,-115.01315103
36.27406291,-115.01316595
36.27404950,-115.01318081
36.27403604,-115.01319559
36.27402252,-115.01321030
36.27400896,-115.01322494
36.27399535,-115.01323951
36.27398169,-115.01325400
36.27396797,-115.01326843
36.27395421,-115.01328278
36.27394039,-115.01329706
36.27392653,-115.01331126
36.27391262,-115.01332539
36.27389866,-115.01333945
36.27388465,-115.01335344
36.27387060,-115.01336735
36.27385649,-115.01338119
36.27384234,-115.01339495
36.27382814,-115.01340864
36.27381390,-115.01342226
36.27379961,-115.01343580
36.27378527,-115.01344927
36.27377089,-115.01346267
36.27375647,-115.01347599
36.27374200,-115.01348924
36.27372748,-115.01350242
36.27371293,-115.01351552
36.27369833,-115.01352855
36.27368369,-115.01354151
36.27366901,-115.01355440
36.27365429,-115.01356722
36.27363952,-115.01357997
36.27362472,-115.01359265
36.27360988,-115.01360525
36.27359500,-115.01361779
36.27358008,-115.01363026
36.27356513,-115.01364266
36.27355014,-115.01365500
36.27353511,-115.01366726
36.27352005,-115.01367946
36.27350495,-115.01369159
36.27348981,-115.01370366
36.27347465,-115.01371566
36.27345944,-115.01372759
36.27344421,-115.01373946
36.27342894,-115.01375127
36.27341364,-115.01376301
36.27339831,-115.01377468
36.27338295,-115.01378630
36.27336755,-115.01379785
36.27335213,-115.01380934
36.27333667,-115.01382076
36.27332118,-115.01383213
36.27330567,-115.01384343
36.27329013,-115.01385467
36.27327455,-115.01386585
36.27325895,-115.01387697
36.27324332,-115.01388803
36.27322767,-115.01389903
36.27321198,-115.01390997
36.27319627,-115.01392086
36.27318054,-115.01393168
36.27316477,-115.01394245
36.27314899,-115.01395316
36.27313317,-115.01396382
36.27311734,-115.01397442
36.27310148,-115.01398496
36.27308559,-115.01399545
36.27306968,-115.01400588
36.27305375,-115.01401627
36.27303780,-115.01402659
36.27302182,-115.01403687
36.27300582,-115.01404710
36.27298981,-115.01405727
36.27297377,-115.01406739
36.27295771,-115.01407747
36.27294162,-115.01408749
36.27292552,-115.01409747
36.27290941,-115.01410740
36.27289327,-115.01411728
36.27287711,-115.01412712
36.27286094,-115.01413691
36.27284474,-115.01414665
36.27282853,-115.01415635
36.27281231,-115.01416601
36.27279606,-115.01417563
36.27277980,-115.01418520
36.27276353,-115.01419473
36.27274723,-115.01420422
36.27273093,-115.01421367
36.27271461,-115.01422308
36.27269827,-115.01423246
36.27268192,-115.01424179
36.27266556,-115.01425109
36.27264918,-115.01426035
36.27263279,-115.01426958
36.27261638,-115.01427877
36.27259997,-115.01428793
36.27258354,-115.01429705
36.27256710,-115.01430614
36.27255065,-115.01431520
36.27253418,-115.01432423
36.27251771,-115.01433322
36.27250122,-115.01434219
36.27248473,-115.01435113
36.27246822,-115.01436003
36.27245171,-115.01436891
36.27243518,-115.01437776
36.27241864,-115.01438659
36.27240210,-115.01439538
36.27238554,-115.01440415
36.27236898,-115.01441289
36.27235241,-115.01442161
36.27233583,-115.01443030
36.27231923,-115.01443896
36.27230263,-115.01444760
36.27228603,-115.01445621
36.27226941,-115.01446480
36.27225278,-115.01447336
36.27223615,-115.01448189
36.27221950,-115.01449039
36.27220285,-115.01449887
36.27218618,-115.01450732
36.27216951,-115.01451574
36.27215283,-115.01452413
36.27213613,-115.01453248
36.27211943,-115.01454081
36.27210271,-115.01454910
36.27208599,-115.01455735
36.27206925,-115.01456557
36.27205250,-115.01457375
36.27203573,-115.01458189
36.27201896,-115.01459000
36.27200217,-115.01459805
36.27198536,-115.01460607
36.27196855,-115.01461404
36.27195171,-115.01462196
36.27193487,-115.01462983
36.27191800,-115.01463765
36.27190112,-115.01464541
36.27188422,-115.01465312
36.27186731,-115.01466077
36.27185038,-115.01466836
36.27183343,-115.01467589
36.27181646,-115.01468335
36.27179947,-115.01469075
36.27178246,-115.01469808
36.27176543,-115.01470533
36.27174839,-115.01471252
36.27173132,-115.01471962
36.27171423,-115.01472665
36.27169712,-115.01473360
36.27167998,-115.01474047
36.27166283,-115.01474725
36.27164565,-115.01475394
36.27162845,-115.01476055
36.27161122,-115.01476706
36.27159397,-115.01477347
36.27157670,-115.01477979
36.27155941,-115.01478601
36.27154209,-115.01479213
36.27152475,-115.01479814
36.27150738,-115.01480405
36.27148999,-115.01480985
36.27147258,-115.01481553
36.27145514,-115.01482110
36.27143767,-115.01482656
36.27142019,-115.01483189
36.27140267,-115.01483711
36.27138514,-115.01484220
36.27136758,-115.01484717
36.27135000,-115.01485200
36.27133239,-115.01485671
36.27131477,-115.01486128
36.27129711,-115.01486572
36.27127944,-115.01487002
36.27126175,-115.01487418
36.27124403,-115.01487820
36.27122629,-115.01488208
36.27120853,-115.01488580
36.27119075,-115.01488938
36.27117296,-115.01489281
36.27115514,-115.01489608
36.27113730,-115.01489920
36.27111945,-115.01490216
36.27110158,-115.01490496
36.27108370,-115.01490760
36.27106579,-115.01491008
36.27104788,-115.01491238
36.27102995,-115.01491452
36.27101201,-115.01491649
36.27099405,-115.01491828
36.27097609,-115.01491990
36.27095811,-115.01492134
36.27094013,-115.01492260
36.27092213,-115.01492369
36.27090414,-115.01492458
36.27088613,-115.01492530
36.27086812,-115.01492582
36.27085011,-115.01492616
36.27083210,-115.01492631
36.27081409,-115.01492627
36.27079608,-115.01492604
36.27077807,-115.01492561
36.27076006,-115.01492499
36.27074206,-115.01492418
36.27072406,-115.01492317
36.27070608,-115.01492196
36.27068810,-115.01492056
36.27067013,-115.01491897
36.27065218,-115.01491717
36.27063424,-115.01491519
36.27061631,-115.01491300
36.27059840,-115.01491062
36.27058051,-115.01490804
36.27056264,-115.01490527
36.27054479,-115.01490230
36.27052695,-115.01489914
36.27050915,-115.01489579
36.27049137,-115.01489224
36.27047361,-115.01488849
36.27045588,-115.01488456
36.27043818,-115.01488043
36.27042051,-115.01487611
36.27040287,-115.01487160
36.27038527,-115.01486689
36.27036769,-115.01486200
36.27035016,-115.01485692
36.27033266,-115.01485165
36.27031519,-115.01484619
36.27029777,-115.01484054
36.27028039,-115.01483471
36.27026305,-115.01482869
36.27024575,-115.01482248
36.27022850,-115.01481609
36.27021129,-115.01480951
36.27019413,-115.01480275
36.27017702,-115.01479580
36.27015995,-115.01478868
36.27014294,-115.01478136
36.27012598,-115.01477387
36.27010907,-115.01476619
36.27009222,-115.01475834
36.27007542,-115.01475030
36.27005869,-115.01474208
36.27004200,-115.01473369
36.27002538,-115.01472511
36.27000882,-115.01471636
36.26999233,-115.01470743
36.26997589,-115.01469833
36.26995952,-115.01468905
36.26994322,-115.01467959
36.26992698,-115.01466996
36.26991081,-115.01466016
36.26989471,-115.01465018
36.26987868,-115.01464003
36.26986272,-115.01462971
36.26984684,-115.01461922
36.26983103,-115.01460856
36.26981529,-115.01459773
36.26979964,-115.01458673
36.26978406,-115.01457557
36.26976855,-115.01456424
36.26975313,-115.01455274
36.26973779,-115.01454108
36.26972254,-115.01452926
36.26970736,-115.01451727
36.26969227,-115.01450512
36.26967727,-115.01449281
36.26966235,-115.01448034
36.26964752,-115.01446771
36.26963278,-115.01445492
36.26961814,-115.01444198
36.26960358,-115.01442888
36.26958911,-115.01441562
36.26957474,-115.01440222
36.26956046,-115.01438865
36.26954628,-115.01437494
36.26953219,-115.01436107
36.26951820,-115.01434706
36.26950431,-115.01433289
36.26949052,-115.01431858
36.26947683,-115.01430413
36.26946325,-115.01428952
36.26944976,-115.01427477
36.26943638,-115.01425988
36.26942310,-115.01424485
36.26940993,-115.01422968
36.26939687,-115.01421436
36.26938391,-115.01419891
36.26937106,-115.01418332
36.26935832,-115.01416759
36.26934569,-115.01415173
36.26933317,-115.01413574
36.26932077,-115.01411961
36.26930847,-115.01410335
36.26929630,-115.01408696
36.26928423,-115.01407044
36.26927228,-115.01405379
36.26926045,-115.01403702
36.26924874,-115.01402012
36.26923714,-115.01400310
36.26922567,-115.01398596
36.26921431,-115.01396869
36.26920307,-115.01395130
36.26919196,-115.01393380
36.26918097,-115.01391617
36.26917010,-115.01389843
36.26915936,-115.01388058
36.26914874,-115.01386261
36.26913825,-115.01384453
36.26912788,-115.01382633
36.26911764,-115.01380803
36.26910753,-115.01378962
36.26909755,-115.01377110
36.26908770,-115.01375248
36.26907798,-115.01373375
36.26906839,-115.01371492
36.26905893,-115.01369599
36.26904961,-115.01367696
36.26904042,-115.01365783
36.26903136,-115.01363860
36.26902244,-115.01361928
36.26901365,-115.01359986
36.26900500,-115.01358035
36.26899648,-115.01356075
36.26898811,-115.01354105
36.26897987,-115.01352127
36.26897177,-115.01350140
36.26896381,-115.01348145
36.26895599,-115.01346141
36.26894831,-115.01344129
36.26894077,-115.01342108
36.26893338,-115.01340080
36.26892613,-115.01338044
36.26891902,-115.01336000
36.26891205,-115.01333949
36.26890523,-115.01331890
36.26889855,-115.01329824
36.26889202,-115.01327751
36.26888563,-115.01325671
36.26887940,-115.01323584
36.26887330,-115.01321491
36.26886736,-115.01319391
36.26886156,-115.01317285
36.26885591,-115.01315173
36.26885041,-115.01313054
36.26884506,-115.01310930
36.26883986,-115.01308801
36.26883481,-115.01306666
36.26882991,-115.01304525
36.26882516,-115.01302379
36.26882056,-115.01300229
36.26881611,-115.01298073
36.26881181,-115.01295913
36.26880767,-115.01293748
36.26880368,-115.01291579
36.26879984,-115.01289406
36.26879615,-115.01287228
36.26879262,-115.01285047
36.26878924,-115.01282862
36.26878602,-115.01280673
36.26878295,-115.01278482
36.26878003,-115.01276286
36.26877727,-115.01274088
36.26877467,-115.01271887
36.26877222,-115.01269684
36.26876992,-115.01267477
36.26876778,-115.01265269
36.26876580,-115.01263058
36.26876397,-115.01260845
36.26876229,-115.01258630
36.26876078,-115.01256413
36.26875942,-115.01254195
36.26875821,-115.01251976
36.26875716,-115.01249755
36.26875627,-115.01247533
36.26875554,-115.01245311
36.26875496,-115.01243088
36.26875453,-115.01240864
36.26875427,-115.01238640
36.26875416,-115.01236415
36.26875421,-115.01234191
36.26875441,-115.01231966
36.26875477,-115.01229742
36.26875529,-115.01227519
36.26875596,-115.01225296
36.26875679,-115.01223074
36.26875777,-115.01220853
36.26875891,-115.01218633
36.26876021,-115.01216414
36.26876166,-115.01214197
36.26876326,-115.01211981
36.26876502,-115.01209768
36.26876693,-115.01207556
36.26876900,-115.01205346
36.26877122,-115.01203139
36.26877359,-115.01200933
36.26877612,-115.01198731
36.26877880,-115.01196531
36.26878162,-115.01194334
36.26878460,-115.01192141
36.26878773,-115.01189950
36.26879100,-115.01187763
36.26879443,-115.01185579
36.26879800,-115.01183398
36.26880172,-115.01181222
36.26880558,-115.01179049
36.26880958,-115.01176880
36.26881373,-115.01174716
36.26881802,-115.01172555
36.26882245,-115.01170399
36.26882702,-115.01168247
36.26883173,-115.01166100
36.26883657,-115.01163958
36.26884154,-115.01161820
36.26884665,-115.01159687
36.26885190,-115.01157559
36.26885727,-115.01155435
36.26886277,-115.01153317
36.26886839,-115.01151204
36.26887414,-115.01149096
36.26888002,-115.01146993
36.26888602,-115.01144896
36.26889214,-115.01142804
36.26889837,-115.01140717
36.26890473,-115.01138635
36.26891120,-115.01136559
36.26891778,-115.01134489
36.26892448,-115.01132424
36.26893129,-115.01130364
36.26893821,-115.01128311
36.26894523,-115.01126262
36.26895237,-115.01124220
36.26895961,-115.01122183
36.26896695,-115.01120152
36.26897439,-115.01118126
36.26898194,-115.01116106
36.26898958,-115.01114092
36.26899733,-115.01112084
36.26900517,-115.01110081
36.26901310,-115.01108084
36.26902113,-115.01106093
36.26902926,-115.01104107
36.26903747,-115.01102127
36.26904577,-115.01100153
36.26905416,-115.01098185
36.26906264,-115.01096222
36.26907120,-115.01094265
36.26907985,-115.01092314
36.26908858,-115.01090368
36.26909739,-115.01088428
36.26910628,-115.01086494
36.26911525,-115.01084565
36.26912430,-115.01082641
36.26913342,-115.01080723
36.26914262,-115.01078810
36.26915189,-115.01076903
36.26916123,-115.01075001
36.26917065,-115.01073104
36.26918013,-115.01071213
36.26918968,-115.01069327
36.26919929,-115.01067446
36.26920897,-115.01065570
36.26921872,-115.01063699
36.26922852,-115.01061833
36.26923839,-115.01059972
36.26924832,-115.01058116
36.26925830,-115.01056265
36.26926834,-115.01054418
36.26927844,-115.01052576
36.26928860,-115.01050738
36.26929880,-115.01048906
36.26930906,-115.01047077
36.26931937,-115.01045253
36.26932973,-115.01043433
36.26934014,-115.01041618
36.26935060,-115.01039806
36.26936110,-115.01037999
36.26937164,-115.01036196
36.26938224,-115.01034397
36.26939287,-115.01032601
